x;y;z;;type1;type2;type3;type4;type5;type6;type7;type8
44.714062332606375;11.090542618437471;43.77739750257741;;1;1;0;1;0;0;1;0
54.87666901570735;2.5638423003098265;16.143886503318694;;1;1;0;0;0;0;0;0
62.749898531113516;57.51302062628321;16.033243664284903;;1;1;1;0;1;0;0;0
34.08473349548582;3.0994108588722535;6.0609205602637495;;1;1;0;0;0;0;0;0
49.688351637798554;50.64218571012463;53.76331076820555;;1;1;1;1;1;1;1;1
79.63306754336529;43.116371666150364;23.45243122762892;;0;1;0;0;1;0;0;0
34.30971238968618;12.727647971786404;73.76586197834717;;0;0;0;1;0;0;1;0
17.271832176957737;79.84680891334573;90.96358504808468;;0;0;0;0;0;1;0;0
86.0870467497753;49.38437284363556;92.25765423008535;;0;0;0;0;0;0;1;1
2.1847278689100524;3.430514573452248;59.65572232652546;;1;0;0;1;0;0;0;0
28.27509661679627;27.250562251478105;2.21553310651863;;1;0;0;0;0;0;0;0
36.843095959282046;9.72349765101458;16.47430912618916;;1;1;0;0;0;0;0;0
72.04157990638672;87.54980575436241;59.67622650409182;;0;0;0;0;1;0;0;1
74.32601152861932;0.3416945256485837;34.2964768552113;;0;1;0;0;0;0;1;0
53.00704928494253;30.65806751049458;18.60195111275109;;1;1;0;0;0;0;0;0
31.963576042334964;93.46590811386139;88.78310465339642;;0;0;0;1;1;1;0;1
3.0170677054609407;72.32536691948364;26.97866705123485;;0;0;1;0;0;0;0;0
34.7425792308615;34.15318403806996;55.41192508100332;;1;1;1;1;1;1;1;1
65.58209194527048;61.948911754206826;87.97702286028579;;0;0;0;1;0;1;1;1
58.179084934255656;80.11015281172324;73.7606715183744;;0;0;0;0;0;1;0;1
20.07076111587711;49.882986142083205;99.52843425997648;;0;0;0;1;0;1;0;0
12.02608938232742;24.15922848614691;36.079976415401816;;1;0;0;1;0;0;0;0
80.45033230754565;56.746449038473024;58.72372524006152;;0;1;0;0;1;0;1;1
27.234581864303074;45.47066300167019;47.59334256729185;;1;0;1;1;0;1;0;0
62.44216174441763;78.78457453771507;12.961501447324764;;0;0;1;0;1;0;0;0
28.847901714859002;62.478619485043176;77.63966707982448;;0;0;0;1;0;1;0;0
77.00165253660806;64.42217000641173;25.76436331558766;;0;1;0;0;1;0;0;0
62.58401953781356;0.8755076471057222;61.84094008166107;;1;1;0;1;0;0;1;0
95.50323262547614;97.26846711259827;19.948141743263047;;0;0;0;0;1;0;0;0
28.06342503901309;73.74905447892863;29.56195984843206;;0;0;1;0;0;0;0;0
23.54719050270494;87.56158130631336;64.45273767670359;;0;0;1;0;0;1;0;0
94.86296867046808;26.660352943313313;68.80240884527007;;0;0;0;0;0;0;1;0
10.87364930167507;30.86835009614107;64.46673783782266;;1;0;0;1;0;0;0;0
42.09567649295292;15.508770768103396;77.70103069389056;;0;0;0;1;0;0;1;0
40.94821221011021;60.14501667750176;11.61022122981732;;1;1;1;0;1;0;0;0
99.59251188700759;32.61853522675021;84.92188887343976;;0;0;0;0;0;0;1;0
29.119488454089936;62.935429454707226;25.87541159639445;;1;0;1;0;0;0;0;0
50.57780491096785;40.8329155158435;57.65811101783378;;1;1;1;1;1;1;1;1
63.81471329662111;85.10300863910906;8.258449527668542;;0;0;1;0;1;0;0;0
48.87762506200972;1.3396595566183334;54.989933718754656;;1;1;0;1;0;0;1;0
10.177670033841068;34.8848800488748;72.91990460488005;;1;0;1;1;1;1;0;1
59.68719545581133;45.423752877278524;10.673849739463536;;1;1;1;0;1;0;0;0
88.50453850917278;91.03642345493702;26.56405463750652;;0;0;0;0;1;0;0;0
78.0982021549468;83.87280830735818;76.01898330961768;;0;0;0;0;0;0;0;1
91.2795402394821;21.14091507508157;50.42792202038924;;0;1;0;0;0;0;1;0
74.63997756689956;62.770213653268236;80.18613909473356;;0;0;0;0;0;0;1;1
24.225473219763806;41.622175541188156;87.13501234836856;;0;0;0;1;0;1;0;0
4.647182919553772;95.69836425523613;51.76458411824728;;0;0;1;0;0;1;0;0
83.69057479542224;95.69838720368621;82.38962142774523;;0;0;0;0;0;0;0;1
71.2775584269184;4.207339006275024;92.9048768929696;;0;0;0;0;0;0;1;0
32.955476945262006;0.8771878811976386;73.05979075059427;;0;0;0;1;0;0;0;0
33.33511152395043;94.67188488017236;37.78624465567444;;0;0;1;0;0;1;0;0
56.68843647922428;7.688006295749162;58.72573273492285;;1;1;0;1;0;0;1;0
88.0723354895408;9.316299653012273;76.9485272830023;;0;0;0;0;0;0;1;0
75.66574456794845;62.94864701114427;72.20571197636822;;0;0;0;0;0;0;1;1
21.886493487277914;28.578451919725858;48.368228709511065;;1;0;0;1;0;0;0;0
24.358419402326458;80.99337084688672;62.485842336557305;;0;0;1;0;0;1;0;0
39.6244232151604;36.03328574273961;53.35275353651243;;1;1;1;1;1;1;1;1
45.974002811328496;98.34412158951392;59.6977941765597;;0;0;1;0;1;1;0;1
45.944472389365856;8.88596598424376;4.326555239141272;;1;1;0;0;0;0;0;0
99.09539798989799;91.91906940786322;52.79579578872175;;0;0;0;0;1;0;0;1
92.25650830361656;61.602873533302414;38.24315872737062;;0;1;0;0;1;0;1;1
27.512791747590782;48.991915793072906;96.55006467095012;;0;0;0;1;0;1;0;0
57.85996843553162;32.895280743577494;76.41367582603625;;0;0;0;1;0;0;1;0
0.3908533138418324;9.169895206359058;57.723585240447846;;1;0;0;1;0;0;0;0
94.2323645991632;72.37007036213409;86.0173045323279;;0;0;0;0;0;0;0;1
56.549136738823606;21.959504106147087;68.08378022175458;;0;0;0;1;0;0;1;0
3.7933544292781396;68.31037168663872;61.88632638469848;;1;0;1;1;1;0;1;1
32.11504648550849;94.54569076240993;17.996617799104975;;0;0;1;0;0;0;0;0
61.00397281709565;68.93440739274723;91.8336448071335;;1;1;1;0;1;0;0;0
16.174901132470776;17.79915744651689;43.057733972508075;;1;0;0;1;0;0;0;0
20.548400757853337;81.87547113978012;68.28313668380737;;0;0;0;0;0;1;0;0
61.051576772152885;74.19593340032374;66.8010638789331;;0;0;0;0;0;1;0;1
88.04661066293698;15.656377168161406;52.90500220928801;;0;1;0;0;0;0;1;0
29.945236972983004;39.78673746459399;32.06415459414834;;1;0;1;0;0;0;0;0
54.41722704426125;14.585077338329322;93.62342599263472;;0;0;0;1;0;0;1;0
18.400627698497264;88.34113160713336;60.0779093530866;;0;0;1;0;0;1;0;0
77.56629371932692;82.03872508979903;86.70020210958225;;0;0;0;0;0;0;0;1
86.30907740562664;90.66490956799937;3.008224704534612;;0;0;0;0;1;0;0;0
18.37728712959943;90.20731565827553;79.38518013690278;;0;0;0;0;0;1;0;0
89.7999611464053;31.120708292981835;98.50566679487838;;0;0;1;1;1;1;1;0
99.35841256689136;74.37523750177962;74.77236367877191;;0;0;0;0;0;0;0;1
67.2652145356381;21.004101759512782;36.00089202554915;;0;1;0;0;0;0;1;0
22.524420115775545;34.8048385988429;97.19300511050818;;0;0;0;1;0;1;0;0
5.971418083331203;39.286960771483024;91.72001461493082;;0;0;0;1;0;1;0;0
79.79750664741218;20.306889383703965;97.82760919036421;;0;0;0;0;0;0;1;0
0.34517814525105717;99.31310548670798;50.88890774603868;;0;0;1;0;0;1;0;0
25.087014124356376;54.10421858341975;91.06302696401072;;0;0;0;1;0;1;0;0
32.9737168564284;10.414541061728022;14.524614864696538;;1;0;0;0;0;0;0;0
15.987570588742805;62.27947375394316;46.48532432010424;;1;0;1;1;0;1;0;0
97.80342418833087;49.810035632851445;97.71826109506142;;0;0;0;0;0;0;1;1
57.7854628497675;38.89230227636303;80.140033025701;;0;0;0;1;0;1;1;1
59.68690493043665;40.65124386670559;60.532817174422725;;1;1;1;1;1;1;1;1
8.178735873364772;41.69798786136081;3.442701595802411;;1;0;1;0;0;0;0;0
40.47047232697387;19.069752505686676;96.87164527006887;;0;0;0;1;0;0;1;0
19.163665700461262;6.636230400609177;27.306014900483056;;1;0;0;0;0;0;0;0
22.422970653958195;95.29738535236966;14.094679384499742;;0;0;1;0;0;0;0;0
52.236970817198966;81.38095907443868;71.19137417269984;;0;0;0;0;0;1;0;1
26.73520193256943;23.2591615044486;7.9374370504747045;;1;0;0;0;0;0;0;0
89.27367385161634;8.693271799974855;78.65038116795343;;0;0;0;0;0;0;1;0
47.87867885709498;93.2546215876932;67.68699541244023;;0;0;0;0;0;1;0;1
83.86241812695823;49.55787118034625;29.82110685481365;;0;1;0;0;1;0;0;0
29.871397148825494;13.447668281331016;15.695219028582152;;1;0;0;0;0;0;0;0
84.50097446632552;49.170117206032806;98.88448445564187;;0;0;0;0;0;0;1;1
66.02794431613601;11.824902424691498;11.21434305178488;;0;1;0;0;0;0;0;0
4.776841017896172;27.671237764300784;48.18303004688605;;1;0;0;1;0;0;0;0
95.89751720294338;29.351700629432653;47.68958100356506;;0;1;0;0;0;0;1;0
11.769696100932691;41.881929891074265;62.43242661607973;;1;0;1;1;0;1;0;0
44.9787729913148;86.8135441290415;92.78997950659573;;0;0;0;0;0;1;0;1
55.87463882366822;12.720722958342478;3.9173223137625945;;1;1;0;0;0;0;0;0
8.120632868842614;51.88503145748468;9.575248077945254;;1;0;1;0;0;0;0;0
20.60091337790354;89.49389754867592;15.207379278169652;;0;0;1;0;0;0;0;0
9.190692460804472;14.967025112505405;88.06365104296864;;0;0;0;1;0;0;0;0
99.06636348399903;14.781952824847188;31.235536294274603;;0;1;0;0;0;0;0;0
6.331597764994756;75.70468025619033;13.136284701874468;;0;0;1;0;0;0;0;0
89.26008973256992;1.1320478784107801;63.762597190476676;;0;1;0;0;0;0;1;0
68.6639800451942;44.81960459546188;45.583956379402416;;0;1;0;0;1;0;1;1
52.292621501077264;8.464203051343777;28.8144634041693;;1;1;0;0;0;0;0;0
70.67025305886418;58.81238611967022;41.59580593267288;;1;1;0;0;1;1;1;1
86.04565473973436;4.910822439763585;14.499292752407388;;0;1;0;0;0;0;0;0
55.74754928448533;12.102016566492146;94.29050947291711;;0;0;0;1;0;0;1;0
18.31108697258379;75.62447240045019;49.01805661330282;;0;0;1;0;0;1;0;0
62.20109662192533;38.17787769188349;77.73268297076258;;0;0;0;1;0;1;1;1
86.7468901228499;65.7885066085506;62.057069315370065;;0;1;0;0;1;0;1;1
32.09651408600981;75.97191793485156;44.660892594422954;;0;0;1;0;0;1;0;0
60.6340859031048;77.75976730330623;74.51082672648967;;0;0;0;0;0;1;0;1
9.144508964460584;10.528136585182345;28.41462599356558;;1;0;0;0;0;0;0;0
95.26283301335813;88.34488592233794;24.036540788750248;;0;0;0;0;1;0;0;0
46.81079014341398;71.44430054228555;15.696063013497085;;0;0;1;0;1;0;0;0
8.681653171729664;54.601651686820986;81.68175019565659;;0;0;0;1;0;1;0;0
93.52219910724435;70.88326982350493;4.064737028180254;;0;0;0;0;1;0;0;0
98.21303979146163;81.35258168914525;33.809219620359976;;0;0;0;0;1;0;0;0
98.92178378555153;72.35672747731758;44.491082895465;;0;0;0;0;1;0;0;1
16.68407203963622;65.12139354414678;18.12643453856898;;1;0;1;0;0;0;0;0
21.534560480698183;91.81668041535583;59.89866581377282;;0;0;1;0;0;1;0;0
79.69876739231904;19.313086390804035;13.369882171649394;;0;1;0;0;0;0;0;0
97.64920654133938;56.81035002022144;83.09049412760228;;0;0;1;1;1;0;0;1
56.166468438142246;40.40821383725043;37.925127717151256;;1;1;1;1;1;1;1;1
22.164740564611062;55.621298220359094;55.88100075132335;;1;0;1;1;0;1;0;0
53.732469505270764;50.1083520739212;18.896450623905437;;1;1;1;0;1;0;0;0
35.919833488535566;82.97346601379205;10.394080952264373;;0;0;1;0;1;0;0;0
94.32718388872219;81.47950695342232;0.8079597607550726;;0;0;0;0;1;0;0;0
12.146071790020086;66.80798027405226;55.970224520360226;;0;0;1;0;0;1;0;0
4.594629867023759;66.15097984532049;54.51576442206388;;0;0;1;0;0;1;0;0
62.802026459754245;18.224985350375732;21.486970159546427;;1;1;0;0;0;0;0;0
97.78634424342754;71.5472146613654;35.48283257076047;;0;0;0;0;1;0;0;1
11.505758982466363;53.53950061875735;27.726482090543158;;1;0;1;0;0;0;0;0
4.465224270220336;0.3389457143077923;57.219948253714335;;1;0;0;1;0;0;0;0
73.19179490221451;11.330717304060812;33.01890988443256;;0;1;0;0;0;0;0;0
24.475195194923383;36.656002453825934;9.71252630350784;;1;0;1;0;0;0;0;0
7.315313098081521;49.560396180959884;17.677228173491933;;1;0;1;0;0;0;0;0
56.826243576159584;48.30685350363885;21.584478248190486;;1;1;1;0;1;0;0;0
47.14494156790071;64.77821411411679;85.016949960138;;0;0;0;1;0;1;1;1
73.99057694593857;33.503763100773675;53.31190132598098;;0;1;0;0;0;0;1;0
29.794540353449438;91.95252194268355;47.71086687132715;;0;0;1;0;0;1;0;0
72.69402417542695;81.01122337087439;23.898851618242745;;0;0;0;0;1;0;0;0
32.85377572947768;47.90608608854481;20.462850544812426;;1;0;1;0;0;0;0;0
58.919886320939966;42.118705996128845;84.00950754550077;;0;0;0;1;0;1;1;1
64.66864573640568;89.93492031145212;45.855206478279655;;0;0;1;0;1;1;0;1
53.35732870168316;19.519353552129115;13.333613214419415;;1;1;0;0;0;0;0;0
78.40186166773651;31.54040057755678;47.24820318542472;;0;1;0;0;0;0;1;0
70.19430931127353;18.464492595374715;26.426859006573235;;0;1;0;0;0;0;0;0
65.45444972279138;45.49762424474435;15.20827651377763;;1;1;0;0;1;0;0;0
1.1014346929259289;88.71708114404663;66.28896072757796;;0;0;0;0;0;1;0;0
8.355663963375392;74.00572715623235;86.62899196914864;;0;0;0;1;0;1;1;0
32.51417781134658;34.33031145158234;16.018224779216883;;1;0;1;0;0;0;0;0
29.00419601072739;31.956130692073593;42.06943566745836;;1;0;0;1;0;0;0;0
17.54848890284374;81.56086222261601;19.11413406752943;;0;0;1;0;0;0;0;0
16.141300685987638;14.38805218514625;32.92743076285605;;1;0;0;0;0;0;0;0
6.871701904361327;79.8023813011442;78.07978750424247;;0;0;0;0;0;1;0;0
41.92853994204171;32.70152036487327;85.03431527251226;;0;0;0;1;0;0;1;0
99.31701978971384;98.82590198646065;2.487391259152849;;0;1;1;1;1;0;1;0
45.759203107804005;45.27923109282824;45.25211229681516;;1;1;1;1;1;1;1;1
80.84358096328455;20.02392009540689;4.455949577680951;;0;1;0;0;0;0;0;0
10.359411105637474;23.171113169827574;49.40832032441771;;1;0;0;1;0;0;0;0
65.11569054471966;38.5880357044493;77.76369680832391;;0;0;0;1;0;1;1;1
70.08010609024257;27.97038434848225;22.11806458964397;;0;1;0;0;0;0;0;0
99.79825901545148;91.46134332500111;44.9428916075146;;0;1;0;1;0;1;0;1
66.61133415210662;14.095315394398632;6.514717177250173;;0;1;0;0;0;0;0;0
7.319495301862999;41.52767649784101;3.486235494546719;;1;0;1;0;0;0;0;0
71.60777813062508;48.998006245433764;29.020369405595915;;0;1;0;0;1;0;0;0
6.8915058287756565;28.696346763163227;51.51655309200432;;1;0;0;1;0;0;0;0
8.55964529335953;19.291425519016624;61.89637948031977;;1;0;0;1;0;0;0;0
8.008832279097822;29.74523792183501;79.00313541289019;;0;0;0;1;0;0;0;0
62.35490557414203;2.7906005101868248;96.78392282579217;;0;0;0;1;0;0;1;0
40.158311313619244;45.567061755603824;0.3495994159867344;;1;1;1;0;1;0;0;0
35.1922869086332;8.191454439065371;20.290864411650055;;1;1;0;0;0;0;0;0
21.87148526174485;36.23556719389788;59.38273036772388;;1;0;0;1;1;0;1;1
55.27115666747125;11.339623215168238;75.51510815983482;;0;0;0;1;0;0;1;0
18.920429431961207;59.807549299598584;0.020409802682574973;;1;0;1;0;0;0;0;0
95.81582391732326;12.8425596118521;83.75625644415572;;0;0;0;0;0;0;1;0
19.729070779456983;36.105189076535936;31.554990989934407;;1;0;1;0;0;0;0;0
46.70966990239953;0.027153278456881758;86.52856102395926;;0;0;0;1;0;0;1;0
60.39334397416862;89.0657706550635;49.844747662059994;;0;0;1;0;1;1;0;1
40.21524122937083;10.417474435225206;85.47820275503956;;0;0;0;1;0;0;1;0
28.79858222743469;38.677021602592;99.59371839864126;;0;0;0;1;0;1;0;0
3.3017666552901725;58.50687430769976;0.3916394772528142;;1;0;1;0;0;0;0;0
52.01482380682536;67.8845316581793;52.28946360056707;;0;0;1;0;1;1;0;1
18.625942654180417;10.571944846881454;50.642936000167126;;1;0;0;1;0;0;0;0
20.164685497715652;78.6034379755861;99.60613051597467;;0;0;0;0;0;1;0;0
91.85242470567977;12.896166358963912;32.587510210450034;;0;1;0;0;0;0;0;0
35.24354061670376;76.65372373312171;42.87256689120063;;0;0;1;0;1;1;0;1
65.14152670117358;81.71279002523507;73.73751146970233;;0;0;0;0;0;1;0;1
98.12401799976075;42.24260057801378;0.08204667039112268;;0;1;0;0;1;0;0;0
73.8015466624652;24.919754713171372;42.32445957189661;;0;1;0;0;0;0;1;0
64.85165977370721;76.89457296554669;22.324417679780197;;0;0;1;0;1;0;0;0
39.72985476164631;81.926238360283;60.09323650053088;;1;1;1;0;0;1;1;0
58.48654710207663;91.24837106971982;38.624314879806995;;0;0;1;0;1;1;0;1
13.985694648865877;5.56618357987756;16.279993525713365;;1;0;0;0;0;0;0;0
62.50833880651334;12.000447534036152;24.26987811770216;;1;1;0;0;0;0;0;0
92.73886278124836;20.508845126042818;33.77471708307896;;0;1;0;0;0;0;0;0
55.8187979364813;76.14799614430336;3.1263836094195585;;0;0;1;0;1;0;0;0
45.853212483521276;88.30612312685273;22.442918477574338;;0;0;1;0;1;0;0;0
53.57616852194504;48.86051924094112;34.816349260044156;;1;1;1;1;1;1;1;1
97.15933958099701;30.583564286529132;82.19742380784906;;0;0;0;0;0;0;1;0
21.18967488189083;10.477488367804533;64.04326185091008;;1;0;0;1;0;0;0;0
83.85768574032421;30.851350750378415;30.28711174415134;;0;1;0;0;0;0;0;0
15.665041666100787;80.70874849566685;71.48400225508041;;0;0;0;0;0;1;0;0
43.133175587492744;36.57200139245008;53.62007100902786;;1;0;1;1;0;1;1;1
14.464707576138592;1.009371481005028;6.857799678406639;;1;0;0;0;0;0;0;0
11.074118243421903;22.1993636137383;10.229269643048989;;1;0;0;0;0;0;0;0
34.104931328946265;80.88972663331629;29.30770250188397;;0;0;1;0;1;0;0;0
14.302191692939504;60.391045852951144;79.71320637412389;;0;0;0;1;0;1;0;0
33.091790353892684;70.00369396026915;16.511899630910843;;0;0;1;0;0;0;0;0
31.070470024021823;53.386661170981974;76.05773486636267;;0;0;0;1;0;1;0;0
92.25865336176017;36.34177086402431;87.58843723770458;;0;0;0;0;0;0;1;1
96.83173318860689;71.1041313935374;56.798551247088405;;0;0;0;0;1;0;0;1
48.8109777639193;25.171977970852044;33.55786120808183;;1;1;0;0;0;0;0;0
38.06286923537071;17.23700076061967;96.41911680981713;;0;0;0;1;0;0;1;0
25.95853045651637;38.14253661157213;47.23014351279039;;1;0;1;1;0;1;0;0
19.81142323695361;83.06525965284001;22.983260535952198;;0;0;1;0;0;0;0;0
59.83094120203298;85.47064577712312;31.170375472724388;;0;0;1;0;1;0;0;0
79.30017673525292;28.297759027645476;16.20331475398027;;0;1;0;0;0;0;0;0
27.874766493440916;41.9597923392442;84.49899949867704;;0;0;0;1;0;1;0;0
16.016550964766196;25.939056370072556;52.57706876756365;;1;0;0;1;0;0;0;0
43.725722875611886;86.05339765712841;82.44310246662087;;0;0;1;1;0;0;0;0
45.924927783457505;62.03924025718393;70.99816522026482;;0;0;0;1;0;1;1;1
99.11276422508158;21.38207722140846;79.95349812031405;;0;0;0;0;0;0;1;0
41.458827087983785;57.5462660854809;39.43309952149057;;1;1;1;1;1;1;1;1
89.19988553887389;15.075931084494677;17.178472478804874;;0;1;0;0;0;0;0;0
36.08570892963966;69.14791808629388;65.44952098779214;;0;0;1;0;1;1;0;1
60.40227964241511;60.302375871949934;95.48888188551891;;0;0;0;1;0;1;1;1
55.063847826793044;91.70164882145897;4.083917004060433;;0;0;1;0;1;0;0;0
36.579318205905174;59.148487634490486;49.85094475244478;;1;1;1;1;1;1;1;1
65.75358854481583;3.2442043975176027;73.03019008824138;;0;0;0;1;0;0;1;0
48.01639639715016;54.10910819402645;67.0963947374407;;0;0;0;1;0;1;1;1
54.986903427734354;55.19703307869066;31.50968915316632;;1;1;1;0;1;0;0;0
51.15199192942173;30.709240055689115;76.08774374995113;;0;0;0;1;0;0;1;0
69.28306108901464;93.4420611156155;71.83814237037637;;0;0;0;0;0;0;0;1
75.26646521225948;19.455737697950394;72.68754733304458;;0;0;0;0;0;0;1;0
33.60926943202891;83.32189619874202;90.61035143348049;;0;0;0;0;0;1;0;0
93.10782399173443;28.71590882565098;6.765908770083639;;0;1;0;0;0;0;0;0
32.41808505986204;28.4033738734498;24.935026989070643;;1;0;0;0;0;0;0;0
69.86311927003865;0.5540793701425906;49.55479672932369;;0;1;0;0;0;0;1;0
27.41062101333013;35.02784225128045;25.029986594668017;;1;0;1;0;0;0;0;0
65.98031715044839;76.53850134180772;34.63290132270701;;0;0;1;0;1;1;0;1
79.7883485361489;3.576612580799543;94.8030858908201;;0;0;0;0;0;0;1;0
73.37036872164032;9.333274912384082;82.26468723244676;;0;0;0;0;0;0;1;0
17.925444837528815;58.95971624562814;41.621358578434844;;1;0;1;1;0;1;0;0
32.61470219355087;76.47668744821189;42.03094394159801;;0;0;1;0;0;1;0;0
99.05955327588356;69.44348267806114;74.17419139084838;;0;0;0;0;0;0;0;1
48.48948332745984;15.290595508693293;60.31860778311714;;1;1;0;1;0;0;1;0
88.60755299154903;85.1839703612548;21.29255299430105;;0;0;0;0;1;0;0;0
89.53558506253648;65.38652109645733;67.03574684983663;;0;0;0;0;0;0;1;1
78.38710167483582;39.69989079114532;93.16396126075207;;0;0;0;0;0;0;1;1
53.756622330797796;15.140565473834089;36.19177756312503;;1;1;0;1;0;0;1;0
67.74622989031326;76.61697807880905;69.28679627636164;;0;0;0;0;0;0;0;1
20.441567037621024;17.73089875967124;16.75849395440544;;1;0;0;0;0;0;0;0
95.84579451843561;25.054770821230033;9.516186359894807;;0;1;0;0;0;0;0;0
35.322972763142225;92.93308226028375;14.269182485141007;;0;0;1;0;1;0;0;0
41.98043636408562;72.20642777933539;36.15939268440125;;0;0;1;0;1;1;0;1
59.151005372215806;0.33366456666071853;61.279893585972026;;1;1;0;1;0;0;1;0
73.80829970560882;64.67378698288549;82.53911247055137;;0;0;0;0;0;0;1;1
56.99417757940236;25.57129364156182;30.021288107750532;;1;1;0;0;0;0;0;0
22.45720749046608;96.42327045620672;56.227770290887335;;0;0;1;0;0;1;0;0
75.19504290223459;59.26020977454893;80.09937949536331;;0;0;0;0;0;0;1;1
56.46624682194765;20.32954270984376;6.117811821695396;;1;1;0;0;0;0;0;0
23.952709118618863;42.7309184374586;87.63185137516186;;0;0;0;1;0;1;0;0
16.56693607070503;28.024460826029273;27.725582478868837;;1;0;0;0;0;0;0;0
48.52317316705126;31.777563501020367;9.434650876804218;;1;1;0;0;0;0;0;0
41.46191137358779;33.093231330037995;23.559628807498324;;1;1;0;0;0;0;0;0
85.00417501545036;46.34419886824922;2.1485950295942358;;0;1;0;0;1;0;0;0
44.439585772095654;95.21267330611518;70.5713150582138;;0;0;0;0;0;1;0;1
23.637704165521956;75.06862072571116;93.75500466772696;;0;0;0;0;0;1;0;0
95.1250880435776;1.600021225080439;14.80053510610395;;0;1;0;0;0;0;0;0
88.52189738224271;24.185900724301135;11.276352645378774;;0;1;0;0;0;0;0;0
97.42989609768217;6.497462004367904;53.1870761201884;;0;1;0;0;0;0;1;0
97.41291973618166;27.08298002263232;66.31291359664935;;0;0;0;0;0;0;1;0
92.1054718341653;58.188950117550284;99.9176838297728;;0;0;0;0;0;0;1;1
94.9202989130476;12.432627772645311;61.93304242783182;;0;1;0;0;0;0;1;0
50.52003900817923;95.77480346325937;81.2733399063485;;0;0;0;0;0;1;0;1
37.44261262968085;2.7353213766748707;40.36607575775314;;1;1;0;1;0;0;1;0
52.17163665686194;40.28453430561686;28.436445702492797;;1;1;1;0;1;0;0;0
37.659728031032316;92.28333505606868;79.66021785143673;;0;0;0;0;0;1;0;1
37.134301250868326;95.21984051545853;45.55591463923084;;0;0;1;0;1;1;0;1
41.83726625046258;37.15022939018755;34.51093790461371;;1;1;1;1;1;1;1;1
94.30146409240677;71.58958136661153;49.43267246736692;;0;0;0;0;1;0;0;1
53.59619648081366;53.394074601838184;13.370795531134927;;1;1;1;0;1;0;0;0
61.88267146279585;91.48039191976962;9.316778940648419;;0;0;1;0;1;0;0;0
11.844856736069186;6.116569412155936;58.926488479603776;;1;0;0;1;0;0;0;0
96.28899743131201;13.277299344711324;28.4490483991793;;0;1;0;0;0;0;0;0
20.45255925849707;33.611309822571954;20.784894772950537;;1;0;0;0;0;0;0;0
61.555503039897566;74.62954428703189;43.81161238218168;;0;0;1;0;1;1;0;1
66.3093911686345;95.28892010420084;75.44038816992422;;0;0;0;0;0;0;1;1
92.34194449811895;65.46146051495477;99.07378493007317;;0;0;0;0;0;0;1;1
15.30966795402029;16.73147600743521;71.10378098012568;;0;0;0;1;0;0;0;0
59.25853082042663;13.60565705479706;75.63552768647034;;0;0;0;1;0;0;1;0
0.8846965273929697;21.791511529491093;80.20692213404523;;0;0;0;1;0;0;0;0
34.91677627553697;53.65055127605417;66.0948346510369;;0;0;0;1;0;1;1;1
89.63541728598557;86.39534613783319;46.093476385201136;;0;0;0;0;1;0;0;1
70.37138620484303;6.993829862970092;35.09197482167282;;0;1;0;0;0;0;1;0
28.423001269008317;80.86314982394074;47.13871462295505;;1;1;0;0;1;0;1;0
59.672346688970364;84.42019387761154;41.785852587352544;;0;0;1;0;1;1;0;1
22.879470703024772;49.56619908816353;0.8749687220860669;;1;0;1;0;0;0;0;0
91.679511944384;55.876829383746355;23.8456262986261;;0;1;0;0;1;0;0;0
24.636102127063232;33.066316781225915;19.14687673204334;;1;0;0;0;0;0;0;0
68.84645011560558;72.19929424163757;8.821879338136595;;0;0;0;0;1;0;0;0
25.08862311268951;60.94407562325011;95.5658511612506;;0;0;0;1;0;1;0;0
26.125889168715098;95.05831648690224;76.2289130185575;;0;0;0;0;0;1;0;0
26.997992484176248;76.99863900278581;83.81044409299355;;0;0;0;0;0;1;0;0
48.58443472221283;72.40086739084862;29.788724973412506;;0;0;1;0;1;0;0;0
33.988088010169506;14.290620283135402;89.27999579876193;;0;0;0;0;1;0;1;1
16.19109422457078;6.164463559218691;55.12822553052932;;1;0;0;1;0;0;0;0
41.56238151999533;94.80783856073877;40.09289461533583;;0;0;1;0;1;1;0;1
36.43165731309668;62.15715974572138;64.24660709175963;;1;1;1;1;1;1;1;1
12.727976051357249;54.16595643710813;88.24819269008243;;0;0;0;1;0;1;0;0
92.58677334034925;35.61200058211769;62.62077578174614;;0;1;0;0;1;0;1;1
5.766849076446201;90.25443292303144;76.44375869135592;;0;0;0;0;0;1;0;0
79.75871051041199;32.07288393884414;80.76180998328286;;0;0;0;0;0;0;1;0
79.36472458916882;12.096925453873464;36.72995530388599;;0;1;0;0;0;0;1;0
30.378748164811697;1.1248829080617084;40.061655618104034;;1;0;0;1;0;0;0;0
4.93108836809093;82.34925090238517;73.73162053402109;;0;0;0;0;0;1;0;0
64.982084552855;22.141815700219215;22.543473921220457;;1;1;0;0;0;0;0;0
39.015434782276095;14.033689862658328;9.203294948204633;;1;1;0;0;0;0;0;0
40.198591655471816;2.27981782513339;93.64011109452557;;0;0;0;1;0;0;1;0
59.28118733297886;97.0873479459449;30.491078254763515;;0;0;1;0;1;0;0;0
80.04446414164651;35.90387877387657;94.33053419416703;;0;0;0;0;0;0;1;1
42.8980658307578;46.49985823678177;4.1751895864994175;;1;1;1;0;1;0;0;0
93.63525006863516;39.429293529642074;17.93057513104538;;0;1;0;0;1;0;0;0
60.64830770856414;91.70348936031598;79.63170933634738;;0;0;0;0;0;1;0;1
